order_id,customer_id,order_date,shipping_city,shipping_state,order_status,coupon_code,discount_pct,delivery_days
500304,108989,2025-05-25 00:00:00,Bhopal,Madhya Pradesh,Delivered,NONE,10,3
500305,110416,2025-06-09 00:00:00,Bengaluru,Haryana,Shipped,NONE,5,4
500306,100191,2025-12-11 00:00:00,Patna,Rajasthan,Pending,NONE,25,6
500307,109309,2025-06-17 00:00:00,Hyderabad,Uttar Pradesh,Delivered,WELCOME10,25,4
500308,106114,2025-12-05 00:00:00,Jaipur,Haryana,Delivered,NONE,0,2
500309,104548,2025-08-15 00:00:00,Mumbai,Haryana,Delivered,NONE,10,10
500310,117140,2025-01-02 00:00:00,Bengaluru,Uttar Pradesh,Delivered,NONE,0,15
500311,118858,2026-01-24 00:00:00,Ahmedabad,Haryana,Returned,,15,6
500312,113684,2026-03-02 00:00:00,Jaipur,Bihar,Delivered,FLASH15,0,5
500313,102351,2025-07-15 00:00:00,Kanpur,Tamil Nadu,Delivered,,15,4
500314,101209,2026-04-10 00:00:00,Mumbai,Uttar Pradesh,Processing,FLASH15,10,4
500315,105670,2026-03-16 00:00:00,Chandigarh,Gujarat,Delivered,,5,2
500316,118142,2026-07-13 00:00:00,Surat,Gujarat,Delivered,WELCOME10,0,3
500317,117839,2025-12-30 00:00:00,Ahmedabad,Maharashtra,Delivered,NONE,10,4
500318,111389,2026-07-21 00:00:00,Kolkata,Madhya Pradesh,Shipped,WELCOME10,0,-3
500319,104711,2025-04-02 00:00:00,Bhopal,Madhya Pradesh,Processing,NONE,20,6
500320,101659,2025-04-05 00:00:00,Surat,Haryana,,NONE,0,2
500321,103973,2025-11-09 00:00:00,Hyderabad,Gujarat,,NONE,0,4
500322,113705,2026-05-14 00:00:00,Bhopal,Uttar Pradesh,Cancelled,NONE,0,2
500323,115621,2025-06-17 00:00:00,Delhi,Maharashtra,Shipped,,5,4
500324,115855,2026-07-09 00:00:00,Ranchi,Uttar Pradesh,Shipped,NEWUSER,0,5
500325,104036,2025-05-02 00:00:00,Ahmedabad,Maharashtra,Shipped,,5,1
500326,112285,2026-06-08 00:00:00,Indore,Uttar Pradesh,Delivered,NONE,10,3
500327,115245,2026-02-12 00:00:00,Kanpur,Telangana,Delivered,NONE,5,2
500328,111920,2025-02-04 00:00:00,Lucknow,Karnataka,Pending,NONE,0,2
500329,112570,2026-04-21 00:00:00,Bengaluru,Uttar Pradesh,Delivered,SAVE20,25,6
500330,119694,2025-12-08 00:00:00,Lucknow,Bihar,Shipped,,15,3
500331,118530,2025-12-02 00:00:00,Chennai,Madhya Pradesh,Cancelled,NONE,0,1
500332,112768,2026-01-05 00:00:00,Ahmedabad,Madhya Pradesh,,NONE,30,7
500333,115393,2025-06-29 00:00:00,Hyderabad,Chandigarh,Delivered,SAVE20,30,4
500334,109539,2025-10-06 00:00:00,Mumbai,Bihar,Delivered,FLASH15,20,3
500335,119015,2025-01-04 00:00:00,Surat,Tamil Nadu,Shipped,SAVE20,0,3
500336,119872,2025-12-30 00:00:00,Hyderabad,Tamil Nadu,Returned,WELCOME10,0,6
500337,110658,2025-05-07 00:00:00,Patna,Karnataka,Returned,FLASH15,30,4
500338,108225,2025-07-29 00:00:00,Jaipur,Uttar Pradesh,Delivered,WELCOME10,25,3
500339,100445,2025-05-18 00:00:00,Patna,Haryana,Processing,NONE,0,6
500340,115594,2025-05-28 00:00:00,Bengaluru,Gujarat,Shipped,NONE,0,3
500341,105988,2025-04-11 00:00:00,Ranchi,Rajasthan,Delivered,NEWUSER,0,5
500342,103224,2025-11-12 00:00:00,Noida,Gujarat,Delivered,,20,3
500343,119978,2025-09-19 00:00:00,Gurgaon,Madhya Pradesh,Shipped,NONE,20,3
500344,112496,2026-07-07 00:00:00,Chennai,Maharashtra,Pending,WELCOME10,10,4
500345,115029,2025-12-03 00:00:00,Kolkata,Uttar Pradesh,Delivered,NONE,20,3
500346,113271,2025-09-05 00:00:00,Lucknow,Bihar,Delivered,FLASH15,25,5
500347,106749,2026-01-10 00:00:00,Nagpur,Tamil Nadu,Delivered,SAVE20,0,4
500348,117314,2025-03-07 00:00:00,Surat,Karnataka,Processing,FLASH15,0,3
500349,102161,2026-03-07 00:00:00,Chennai,Madhya Pradesh,Delivered,NONE,20,3
500350,100769,2025-11-07 00:00:00,Pune,West Bengal,Delivered,NONE,10,2
500351,101649,2026-01-19 00:00:00,Noida,Bihar,Pending,NEWUSER,20,3
500352,117430,2026-08-23 00:00:00,Gurgaon,Telangana,Delivered,WELCOME10,10,3
500353,101761,2026-01-08 00:00:00,Surat,Tamil Nadu,Delivered,NONE,5,4
500354,100529,2026-04-15 00:00:00,Noida,Haryana,delivered,NONE,0,3
500355,108369,2026-03-05 00:00:00,Hyderabad,Madhya Pradesh,Shipped,NEWUSER,5,4
500356,117201,2025-02-01 00:00:00,Kolkata,Uttar Pradesh,Delivered,NONE,0,5
500357,110311,2026-07-27 00:00:00,Jaipur,Karnataka,Processing,,5,4
500358,116585,2025-01-11 00:00:00,Jaipur,Uttar Pradesh,Delivered,NONE,25,3
500359,110833,2026-01-02 00:00:00,Patna,Jharkhand,Delivered,FLASH15,25,4
500360,102126,2026-08-09 00:00:00,Nagpur,Gujarat,Delivered,SAVE20,0,4
500361,103324,2026-05-14 00:00:00,Chandigarh,Madhya Pradesh,Delivered,NONE,5,4
500362,117482,2025-02-05 00:00:00,Patna,Uttar Pradesh,Shipped,WELCOME10,0,7
500363,112795,2025-05-10 00:00:00,Patna,Maharashtra,,WELCOME10,10,3
500364,109325,2025-09-08 00:00:00,Ranchi,Uttar Pradesh,,,0,1
500365,115381,2026-05-03 00:00:00,Ahmedabad,Chandigarh,Delivered,NONE,15,3
500366,108444,2025-04-07 00:00:00,Kanpur,West Bengal,Pending,SAVE20,0,4
500367,103202,2025-10-21 00:00:00,Hyderabad,Gujarat,Cancelled,SAVE20,15,7
500368,108233,2025-12-03 00:00:00,Kolkata,Gujarat,Pending,,0,4
500369,117855,2025-09-25 00:00:00,Noida,Gujarat,,NONE,10,4
500370,119511,2025-01-30 00:00:00,Surat,Madhya Pradesh,Delivered,NEWUSER,10,5
500371,110361,2025-11-09 00:00:00,Gurgaon,Uttar Pradesh,Delivered,NONE,15,5
500372,115380,2026-06-29 00:00:00,Gurgaon,Maharashtra,Delivered,NONE,0,4
500373,102797,2026-06-13 00:00:00,Ahmedabad,Maharashtra,Delivered,NONE,30,3
500374,117062,2026-06-13 00:00:00,Bengaluru,Maharashtra,Delivered,WELCOME10,0,1
500375,117344,2025-01-29 00:00:00,Bengaluru,Gujarat,Delivered,NONE,15,3
500376,105660,2026-06-05 00:00:00,Mumbai,Rajasthan,Returned,SAVE20,5,3
500377,110739,2025-09-03 00:00:00,Patna,Maharashtra,Delivered,NONE,5,5
500378,102080,2026-07-10 00:00:00,Patna,Madhya Pradesh,Delivered,SAVE20,0,6
500379,103795,2025-07-01 00:00:00,Surat,Rajasthan,Cancelled,WELCOME10,0,3
500380,117447,2025-06-27 00:00:00,Surat,Chandigarh,Processing,NEWUSER,10,5
500381,111436,2026-06-25 00:00:00,Surat,Rajasthan,Delivered,NONE,0,3
500382,117180,2025-06-15 00:00:00,Gurgaon,Uttar Pradesh,Delivered,SAVE20,0,5
500383,104914,2025-01-12 00:00:00,Ahmedabad,Telangana,Delivered,FESTIVE25,0,3
500384,114174,2026-03-29 00:00:00,Mumbai,Maharashtra,Delivered,WELCOME10,0,5
500385,108703,2025-05-24 00:00:00,Indore,Gujarat,CANCELLED,SAVE20,5,2
500386,103523,2026-07-15 00:00:00,Jaipur,Gujarat,Delivered,NONE,0,1
500387,108881,2025-02-08 00:00:00,Pune,Rajasthan,Returned,NONE,0,10
500388,102121,2025-01-30 00:00:00,Bengaluru,West Bengal,Delivered,SAVE20,0,6
500389,102729,2026-03-23 00:00:00,Pune,Telangana,Cancelled,FLASH15,15,4
500390,115279,2025-05-25 00:00:00,Chandigarh,Uttar Pradesh,Delivered,WELCOME10,15,3
500391,118249,2025-02-17 00:00:00,Pune,West Bengal,Pending,NONE,0,1
500392,115347,2025-10-18 00:00:00,Pune,Uttar Pradesh,Delivered,FLASH15,25,5
500393,119212,2026-08-16 00:00:00,Patna,Bihar,delivered,NONE,10,2
500394,107549,2026-06-11 00:00:00,Pune,West Bengal,Cancelled,FLASH15,20,-3
500395,113780,2025-10-03 00:00:00,Chennai,Tamil Nadu,Pending,NEWUSER,0,4
500396,106052,2025-07-21 00:00:00,Nagpur,Gujarat,Delivered,FLASH15,10,3
500397,104919,2026-07-26 00:00:00,Hyderabad,Maharashtra,Shipped,NONE,25,7
500398,106129,2025-09-13 00:00:00,Gurgaon,Jharkhand,Returned,WELCOME10,0,3
500399,100752,2026-05-04 00:00:00,Surat,Gujarat,Delivered,NONE,10,2
500400,117412,2026-04-20 00:00:00,Patna,Chandigarh,Delivered,NONE,20,2
500401,113324,2026-05-21 00:00:00,Delhi,Uttar Pradesh,Delivered,SAVE20,0,2
500402,102475,2026-07-19 00:00:00,Delhi,Chandigarh,Shipped,FESTIVE25,5,1
500403,106645,2025-11-10 00:00:00,Ahmedabad,Uttar Pradesh,Cancelled,FLASH15,10,10
500404,110219,2025-03-30 00:00:00,Jaipur,West Bengal,Delivered,NONE,0,2
500405,116306,2026-01-21 00:00:00,Jaipur,Maharashtra,Delivered,NONE,20,5
500406,107746,2025-01-03 00:00:00,Nagpur,Rajasthan,Delivered,SAVE20,15,1
500407,109852,2026-03-11 00:00:00,Noida,Gujarat,Shipped,SAVE20,20,2
500408,116157,2026-04-27 00:00:00,Nagpur,Maharashtra,Shipped,FLASH15,15,3
500409,101718,2026-05-01 00:00:00,Kolkata,Jharkhand,Delivered,NONE,0,2
500410,105765,2025-05-25 00:00:00,Bhopal,West Bengal,Pending,,0,3
500411,106967,2026-04-24 00:00:00,Nagpur,Gujarat,Pending,NEWUSER,0,6
500412,112163,2025-09-12 00:00:00,Ranchi,Tamil Nadu,Cancelled,FLASH15,0,5
500413,117143,2025-09-09 00:00:00,Chandigarh,Maharashtra,Processing,NONE,0,2
500414,106980,2025-05-23 00:00:00,Bhopal,Uttar Pradesh,Cancelled,FESTIVE25,0,6
500415,116359,2026-07-06 00:00:00,Indore,Gujarat,Delivered,,5,2
500416,104293,2026-08-26 00:00:00,Noida,Uttar Pradesh,Delivered,FLASH15,0,2
500417,118584,2026-08-13 00:00:00,Hyderabad,Maharashtra,Delivered,NONE,0,3
500418,107184,2026-06-06 00:00:00,Nagpur,Madhya Pradesh,Shipped,NONE,5,4
500419,115487,2026-03-28 00:00:00,Delhi,Uttar Pradesh,Delivered,,15,3
500420,112199,2026-01-15 00:00:00,Indore,Uttar Pradesh,Shipped,FESTIVE25,25,1
500421,112979,2026-06-18 00:00:00,Patna,Rajasthan,Delivered,FESTIVE25,10,5
500422,110992,2025-10-29 00:00:00,Lucknow,Maharashtra,Returned,FLASH15,0,4
500423,107197,2025-07-22 00:00:00,Nagpur,Madhya Pradesh,Delivered,NONE,15,4
500424,107255,2026-02-28 00:00:00,Bhopal,Uttar Pradesh,Delivered,NONE,0,4
500425,106111,2026-05-12 00:00:00,Nagpur,Uttar Pradesh,Delivered,NEWUSER,20,4
500426,107053,2026-05-09 00:00:00,Chandigarh,Gujarat,CANCELLED,SAVE20,10,3
500427,112466,2025-02-26 00:00:00,Noida,Jharkhand,Delivered,SAVE20,20,3
500428,119362,2026-05-27 00:00:00,Lucknow,Gujarat,Pending,WELCOME10,0,4
500429,118045,2025-07-09 00:00:00,Jaipur,Chandigarh,Delivered,NONE,20,2
500430,116307,2025-12-05 00:00:00,Ahmedabad,Jharkhand,Delivered,FLASH15,10,15
500431,117045,2025-08-28 00:00:00,Patna,Maharashtra,Processing,WELCOME10,0,4
500432,999999,2025-05-09 00:00:00,Ahmedabad,Bihar,Delivered,NONE,25,7
500433,107159,2026-01-27 00:00:00,Delhi,Tamil Nadu,Delivered,FLASH15,0,3
500434,106084,2025-03-02 00:00:00,Indore,Maharashtra,Shipped,WELCOME10,0,4
500435,113084,2025-12-07 00:00:00,Mumbai,Rajasthan,Delivered,NONE,15,3
500436,117403,2026-07-07 00:00:00,Kolkata,Maharashtra,Delivered,,0,4
500437,114679,2025-05-01 00:00:00,Pune,Madhya Pradesh,Processing,NEWUSER,0,3
500438,109239,2025-02-13 00:00:00,Noida,Uttar Pradesh,Delivered,NONE,0,6
500439,117541,2025-10-21 00:00:00,Chennai,Bihar,Delivered,SAVE20,15,3
500440,110707,2026-07-19 00:00:00,Pune,Maharashtra,Processing,NEWUSER,0,1
500441,115180,2025-02-27 00:00:00,Patna,Maharashtra,Returned,NONE,10,5
500442,110223,2025-11-04 00:00:00,Bengaluru,Gujarat,Delivered,NONE,0,5
500443,110035,2025-10-08 00:00:00,Surat,Jharkhand,Delivered,WELCOME10,25,3
500444,109156,2025-10-17 00:00:00,Patna,Rajasthan,Delivered,NONE,10,2
500445,115688,2026-06-13 00:00:00,Pune,Jharkhand,Processing,,20,4
500446,118045,2026-01-14 00:00:00,Gurgaon,West Bengal,Delivered,FLASH15,10,5
500447,110747,2025-10-30 00:00:00,Mumbai,Bihar,Delivered,FESTIVE25,0,3
500448,114642,2025-07-22 00:00:00,Noida,Uttar Pradesh,Delivered,NONE,15,4
500449,114022,2026-04-20 00:00:00,Bhopal,West Bengal,Delivered,SAVE20,0,7
500450,111383,2026-07-10 00:00:00,Chandigarh,Rajasthan,Delivered,FESTIVE25,5,3
500451,119346,2026-03-20 00:00:00,Indore,Maharashtra,Shipped,WELCOME10,30,2
500452,107488,2026-05-10 00:00:00,Noida,Gujarat,Delivered,WELCOME10,10,3
500453,112260,2026-07-29 00:00:00,Mumbai,Gujarat,Delivered,FESTIVE25,0,4
500454,112754,2025-09-07 00:00:00,Ahmedabad,Telangana,Processing,,25,1
500455,113059,2025-03-27 00:00:00,Jaipur,Bihar,Shipped,NONE,5,3
500456,105604,2025-05-01 00:00:00,Patna,Madhya Pradesh,Delivered,NEWUSER,10,3
500457,104987,2025-10-15 00:00:00,Noida,Uttar Pradesh,Delivered,,25,5
500458,112247,2026-04-24 00:00:00,Jaipur,Haryana,Delivered,NONE,20,4
500459,100137,2025-08-09 00:00:00,Bhopal,Jharkhand,Cancelled,NEWUSER,20,3
500460,116605,2025-06-26 00:00:00,Patna,Chandigarh,Delivered,NONE,0,4
500461,109180,2026-01-24 00:00:00,Noida,Madhya Pradesh,Processing,FESTIVE25,10,6
500462,114693,2026-03-01 00:00:00,Nagpur,Gujarat,Cancelled,WELCOME10,0,3
500463,111204,2026-02-10 00:00:00,Nagpur,Madhya Pradesh,Delivered,FESTIVE25,0,15
500464,116737,2026-01-06 00:00:00,Indore,Madhya Pradesh,,WELCOME10,15,6
500465,105198,2025-03-06 00:00:00,Ahmedabad,Telangana,Delivered,NEWUSER,0,3
500466,109863,2025-07-09 00:00:00,Nagpur,Madhya Pradesh,Delivered,NONE,0,1
500467,107029,2025-05-31 00:00:00,Surat,Uttar Pradesh,Delivered,FESTIVE25,0,1
500468,102996,2025-05-24 00:00:00,Kolkata,Madhya Pradesh,Delivered,WELCOME10,30,5
500469,108319,2026-07-31 00:00:00,Hyderabad,West Bengal,Delivered,FLASH15,10,4
500470,112566,2025-01-02 00:00:00,Gurgaon,Rajasthan,Delivered,NONE,5,6
500471,111240,2025-04-16 00:00:00,Delhi,Maharashtra,Delivered,,15,4
500472,110888,2026-06-11 00:00:00,Ranchi,Karnataka,Processing,NONE,0,2
500473,119089,2026-05-01 00:00:00,Kolkata,Madhya Pradesh,Shipped,NONE,0,2
500474,114360,2025-08-22 00:00:00,Kanpur,Chandigarh,Delivered,NONE,15,5
500475,117526,2025-05-11 00:00:00,Lucknow,Gujarat,Delivered,SAVE20,5,3
500476,111824,2026-06-03 00:00:00,Nagpur,Haryana,Delivered,WELCOME10,20,6
500477,111549,2026-06-21 00:00:00,Kanpur,Uttar Pradesh,Delivered,NONE,0,6
500478,100126,2026-07-19 00:00:00,Pune,Jharkhand,Delivered,NONE,0,6
500479,100617,2025-03-06 00:00:00,Noida,Telangana,Returned,NONE,25,3
500480,112687,2025-06-19 00:00:00,Mumbai,Karnataka,Shipped,SAVE20,10,6
500481,109319,2025-06-13 00:00:00,Pune,Karnataka,Cancelled,NONE,15,5
500482,118093,2025-12-10 00:00:00,Hyderabad,Gujarat,Delivered,SAVE20,15,4
500483,114420,2025-08-14 00:00:00,Delhi,Maharashtra,Shipped,,5,6
500484,110769,2026-07-03 00:00:00,Ranchi,Chandigarh,delivered,FLASH15,0,3
500485,113692,2026-04-04 00:00:00,Bhopal,Haryana,Delivered,SAVE20,0,2
500486,114287,2025-05-19 00:00:00,Delhi,Jharkhand,Pending,NONE,0,4
500487,105726,2025-10-11 00:00:00,Hyderabad,Madhya Pradesh,Delivered,,10,4
500488,114498,2026-05-11 00:00:00,Bhopal,Haryana,Shipped,NONE,0,7
500489,115943,2025-08-05 00:00:00,Delhi,Maharashtra,Cancelled,FESTIVE25,15,15
500490,106720,2025-02-01 00:00:00,Chennai,Maharashtra,,WELCOME10,0,4
500491,111549,2025-04-24 00:00:00,Lucknow,Gujarat,Delivered,,0,7
500492,102341,2026-04-25 00:00:00,Lucknow,Uttar Pradesh,Delivered,,15,2
500493,119411,2026-04-09 00:00:00,Kolkata,Madhya Pradesh,Delivered,WELCOME10,20,4
500494,114193,2026-06-27 00:00:00,Ranchi,Jharkhand,Delivered,SAVE20,0,6
500495,104526,2026-06-01 00:00:00,Delhi,Chandigarh,Delivered,NONE,25,4
500496,108371,2025-11-12 00:00:00,Noida,Uttar Pradesh,Delivered,NEWUSER,0,2
500497,109308,2025-08-17 00:00:00,Ahmedabad,Rajasthan,Pending,FLASH15,10,3
500498,114565,2026-04-04 00:00:00,Bengaluru,Tamil Nadu,Cancelled,FESTIVE25,0,4
500499,111937,2025-06-08 00:00:00,Ahmedabad,Chandigarh,Delivered,NONE,10,3
500500,109015,2026-02-09 00:00:00,Ranchi,Jharkhand,,FLASH15,0,4
500501,111400,2025-04-28 00:00:00,Nagpur,Karnataka,Cancelled,NONE,20,7
500502,101101,2025-12-04 00:00:00,Kanpur,Karnataka,Delivered,SAVE20,0,2
500503,119044,2026-01-15 00:00:00,Jaipur,Uttar Pradesh,Delivered,FLASH15,10,3
500504,103597,2025-01-11 00:00:00,Gurgaon,Maharashtra,Returned,,0,5
500505,107433,2026-08-25 00:00:00,Jaipur,West Bengal,Processing,SAVE20,20,5
500506,117805,2025-04-06 00:00:00,Pune,Maharashtra,Returned,NONE,20,3
500507,116127,2025-11-15 00:00:00,Ahmedabad,Tamil Nadu,Cancelled,FLASH15,25,4
500508,109626,2025-10-18 00:00:00,Kanpur,Gujarat,Delivered,,20,4
500509,105792,2026-08-04 00:00:00,Hyderabad,Bihar,Processing,FESTIVE25,0,2
500510,105044,2026-02-19 00:00:00,Gurgaon,Gujarat,Delivered,FESTIVE25,15,2
500511,109535,2025-01-21 00:00:00,Chandigarh,Bihar,Shipped,NONE,15,5
500512,112178,2025-08-15 00:00:00,Jaipur,Uttar Pradesh,Delivered,NONE,0,5
500513,104982,2026-02-19 00:00:00,Pune,West Bengal,Delivered,,15,4
500514,112084,2026-06-11 00:00:00,Gurgaon,Bihar,Delivered,SAVE20,5,6
500515,116421,2025-05-08 00:00:00,Gurgaon,Maharashtra,Delivered,NONE,5,4
500516,111223,2025-08-23 00:00:00,Delhi,Gujarat,Delivered,FESTIVE25,0,3
500517,104975,2025-11-16 00:00:00,Chennai,Rajasthan,Delivered,,5,7
500518,108368,2025-04-22 00:00:00,Mumbai,Uttar Pradesh,Pending,NONE,0,3
500519,110404,2025-02-01 00:00:00,Chennai,Haryana,Shipped,NONE,25,3
500520,112608,2026-06-08 00:00:00,Jaipur,West Bengal,Delivered,NONE,5,2
500521,106525,2025-09-03 00:00:00,Ranchi,Telangana,Pending,SAVE20,20,10
500522,102668,2025-05-20 00:00:00,Delhi,Jharkhand,Delivered,NONE,20,5
500523,116979,2026-02-19 00:00:00,Indore,Uttar Pradesh,Delivered,NONE,5,3
500524,112469,2025-05-06 00:00:00,Surat,Gujarat,Shipped,SAVE20,20,4
500525,102503,2025-02-10 00:00:00,Pune,Jharkhand,Pending,SAVE20,20,-3
500526,100959,2025-08-12 00:00:00,Bhopal,Madhya Pradesh,Delivered,NONE,0,1
500527,100955,2025-05-17 00:00:00,Lucknow,Uttar Pradesh,Delivered,FLASH15,0,5
500528,110921,2025-03-14 00:00:00,Chennai,Uttar Pradesh,Delivered,NONE,10,3
500529,111572,2025-11-11 00:00:00,Surat,Jharkhand,Shipped,NONE,25,2
500530,113601,2025-06-06 00:00:00,Indore,Gujarat,Delivered,,15,2
500531,101314,2025-10-20 00:00:00,Kanpur,Rajasthan,Shipped,NONE,0,4
500532,104025,2025-02-03 00:00:00,Jaipur,Uttar Pradesh,Delivered,,10,1
500533,110856,2026-05-06 00:00:00,Patna,Gujarat,Processing,FESTIVE25,0,5
500534,104781,2025-08-15 00:00:00,Ahmedabad,Karnataka,Shipped,NONE,10,1
500535,104129,2025-04-27 00:00:00,Ahmedabad,Haryana,Returned,WELCOME10,0,1
500536,117784,2026-07-03 00:00:00,Nagpur,Chandigarh,Delivered,FESTIVE25,10,4
500537,110069,2025-11-02 00:00:00,Indore,Gujarat,Delivered,NONE,20,1
500538,108402,2026-08-21 00:00:00,Ranchi,Uttar Pradesh,Shipped,FLASH15,5,3
500539,118107,2025-07-09 00:00:00,Surat,Madhya Pradesh,Cancelled,,20,2
500540,100930,2026-06-18 00:00:00,Ranchi,Bihar,Delivered,SAVE20,0,1
500541,115031,2025-05-24 00:00:00,Bhopal,West Bengal,Delivered,NONE,0,4
500542,110548,2026-05-18 00:00:00,Kanpur,Gujarat,Delivered,NONE,20,3
500543,110400,2025-04-02 00:00:00,Hyderabad,Bihar,Pending,NEWUSER,10,1
500544,111445,2025-04-08 00:00:00,Delhi,Gujarat,Cancelled,NONE,10,3
500545,107933,2025-08-10 00:00:00,Surat,Madhya Pradesh,Delivered,NONE,0,2
500546,107419,2025-01-16 00:00:00,Gurgaon,Gujarat,Delivered,,0,3
500547,113399,2025-10-23 00:00:00,Gurgaon,Haryana,Processing,NEWUSER,20,6
500548,111203,2026-05-14 00:00:00,Mumbai,Delhi,Processing,,0,3
500549,110455,2025-10-02 00:00:00,Ahmedabad,Bihar,Returned,NONE,30,5
500550,113537,2025-06-25 00:00:00,Gurgaon,Uttar Pradesh,Shipped,WELCOME10,5,5
500551,105194,2026-06-22 00:00:00,Chandigarh,Madhya Pradesh,Delivered,FLASH15,15,6
500552,116397,2025-09-07 00:00:00,Chandigarh,Telangana,Processing,,15,2
500553,118935,2025-09-14 00:00:00,Chandigarh,Telangana,Delivered,NONE,10,3
500554,119412,2026-07-09 00:00:00,Gurgaon,Tamil Nadu,Delivered,NEWUSER,30,3
500555,106647,2026-03-01 00:00:00,Ranchi,West Bengal,Delivered,NONE,25,3
500556,104268,2025-02-05 00:00:00,Nagpur,Haryana,Cancelled,NONE,0,1
500557,109470,2025-12-28 00:00:00,Jaipur,West Bengal,Delivered,NEWUSER,20,10
500558,103178,2025-09-04 00:00:00,Noida,Uttar Pradesh,Processing,,25,2
500559,109856,2025-01-01 00:00:00,Chandigarh,West Bengal,Processing,WELCOME10,0,2
500560,117114,2025-08-18 00:00:00,Chennai,Chandigarh,Delivered,NONE,10,3
500561,117705,2026-06-23 00:00:00,Indore,Chandigarh,Shipped,NONE,15,2
500562,105016,2025-01-23 00:00:00,Lucknow,Maharashtra,Cancelled,SAVE20,10,4
500563,118584,2026-05-01 00:00:00,Lucknow,Uttar Pradesh,Pending,NONE,15,1
500564,108468,2025-08-24 00:00:00,Indore,Chandigarh,Returned,,0,2
500565,109436,2025-03-12 00:00:00,Kolkata,Maharashtra,Delivered,NONE,15,7
500566,113559,2025-05-20 00:00:00,Delhi,Gujarat,Delivered,SAVE20,15,3
500567,105197,2025-09-12 00:00:00,Kolkata,Uttar Pradesh,Delivered,SAVE20,0,4
500568,105888,2025-03-16 00:00:00,Bengaluru,Maharashtra,Delivered,FESTIVE25,5,6
500569,102267,2025-07-07 00:00:00,Bhopal,Rajasthan,Delivered,NEWUSER,0,4
500570,106032,2025-10-14 00:00:00,Ahmedabad,Telangana,Delivered,,5,3
500571,113318,2025-06-09 00:00:00,Nagpur,Haryana,Shipped,NONE,15,5
500572,102863,2025-03-16 00:00:00,Surat,Maharashtra,Delivered,NONE,0,5
500573,109193,2025-07-02 00:00:00,Bhopal,Madhya Pradesh,Delivered,NEWUSER,5,3
500574,118990,2025-06-10 00:00:00,Indore,Maharashtra,Delivered,NONE,0,5
500575,110209,2026-06-10 00:00:00,Kanpur,Jharkhand,Delivered,WELCOME10,15,7
500576,108527,2025-05-06 00:00:00,Kanpur,Chandigarh,CANCELLED,NONE,0,2
500577,113497,2025-12-23 00:00:00,Hyderabad,Uttar Pradesh,Processing,NONE,25,1
500578,113351,2025-05-08 00:00:00,Indore,Gujarat,Delivered,NEWUSER,25,2
500579,112164,2026-08-06 00:00:00,Gurgaon,Karnataka,Returned,SAVE20,0,4
500580,107686,2025-12-24 00:00:00,Pune,Maharashtra,Pending,FLASH15,15,4
500581,101779,2026-01-01 00:00:00,Surat,Uttar Pradesh,Shipped,NONE,0,3
500582,111828,2026-06-14 00:00:00,Indore,Delhi,Delivered,SAVE20,25,7
500583,116774,2026-03-04 00:00:00,Delhi,Maharashtra,Delivered,WELCOME10,5,6
500584,114992,2025-05-28 00:00:00,Gurgaon,Maharashtra,Delivered,NONE,0,3
500585,111991,2026-06-12 00:00:00,Delhi,Gujarat,Delivered,SAVE20,15,3
500586,110752,2026-07-27 00:00:00,Ranchi,Tamil Nadu,Cancelled,NONE,10,2
500587,106990,2025-09-18 00:00:00,Patna,Maharashtra,Delivered,FLASH15,0,4
500588,105317,2026-07-08 00:00:00,Delhi,West Bengal,Delivered,SAVE20,10,4
500589,105048,2025-03-04 00:00:00,Pune,Maharashtra,Delivered,WELCOME10,0,6
500590,113388,2025-01-18 00:00:00,Patna,Tamil Nadu,Delivered,FLASH15,10,2
500591,100891,2025-05-28 00:00:00,Gurgaon,Uttar Pradesh,Delivered,SAVE20,0,4
500592,101287,2025-01-06 00:00:00,Lucknow,Jharkhand,Shipped,FLASH15,10,4
500593,117354,2025-03-22 00:00:00,Chandigarh,Bihar,Cancelled,NONE,15,3
500594,101325,2025-11-03 00:00:00,Lucknow,Karnataka,Delivered,NONE,0,3
500595,112489,2025-09-03 00:00:00,Bhopal,Uttar Pradesh,Delivered,NONE,0,3
500596,116966,2026-08-30 00:00:00,Surat,Gujarat,Processing,NONE,20,1
500597,114386,2025-12-20 00:00:00,Indore,Maharashtra,Delivered,NONE,10,3
500598,113862,2025-08-14 00:00:00,Chandigarh,Madhya Pradesh,Pending,NONE,0,5
500599,107162,2025-10-20 00:00:00,Bhopal,Maharashtra,Delivered,,0,1
500600,107388,2025-12-16 00:00:00,Mumbai,Telangana,Cancelled,FLASH15,5,3
500601,107236,2026-06-06 00:00:00,Jaipur,Tamil Nadu,Delivered,FLASH15,25,6
500602,106049,2026-06-18 00:00:00,Kanpur,Madhya Pradesh,Delivered,WELCOME10,5,3
500603,119229,2026-07-04 00:00:00,Hyderabad,Haryana,Delivered,NONE,10,5
500604,114128,2025-05-30 00:00:00,Indore,Gujarat,delivered,,15,5
500605,111549,2026-06-02 00:00:00,Ranchi,Gujarat,Delivered,NONE,10,4
500606,112926,2025-02-08 00:00:00,Lucknow,Uttar Pradesh,Delivered,,15,5
500607,119846,2026-06-29 00:00:00,Surat,Madhya Pradesh,Delivered,,15,5
500608,107183,2025-06-07 00:00:00,Bhopal,Chandigarh,Delivered,WELCOME10,5,3
