payment_id,order_id,payment_date,payment_method,payment_status,amount
700436,532775,2025-08-27 00:00:00,Net Banking,Success,66716.79
700437,555128,2026-05-04 00:00:00,Wallet,Success,2970.4
700438,555122,2025-06-01 00:00:00,Credit Card,Success,5570.14
700439,522362,2026-07-22 00:00:00,UPI,Success,74325.54
700440,559503,2026-07-20 00:00:00,Net Banking,Success,30023.44
700441,572835,2026-05-13 00:00:00,Debit Card,Success,71833.07
700442,533825,2026-07-28 00:00:00,upi,Failed,30612.28
700443,537095,2025-09-27 00:00:00,Credit Card,Success,75193.83
700444,507503,2026-04-05 00:00:00,Credit Card,Success,39026.72
700445,547506,2025-11-17 00:00:00,UPI,Success,41356.81
700446,581227,2026-08-04 00:00:00,Debit Card,Success,68823.14
700447,588612,2026-07-25 00:00:00,COD,Success,64452.12
700448,580057,2025-02-02 00:00:00,Net Banking,Success,22495.63
700449,577644,2026-05-09 00:00:00,Debit Card,Success,9038.33
700450,593872,2025-03-19 00:00:00,COD,Success,17949.62
700451,547115,2026-07-16 00:00:00,Debit Card,Success,73157.95
700452,535874,2025-08-04 00:00:00,UPI,Success,5057.99
700453,568690,2025-10-27 00:00:00,Credit Card,Pending,62640.31
700454,517751,2026-04-13 00:00:00,Credit Card,Pending,12227.14
700455,592887,2026-07-12 00:00:00,UPI,Success,31929.09
700456,590252,2025-11-28 00:00:00,Net Banking,Success,38122.86
700457,575611,2025-09-28 00:00:00,Wallet,Success,36726.38
700458,568461,2025-08-25 00:00:00,Credit Card,Success,61497.49
700459,580140,2026-05-11 00:00:00,Cash on Delivery,Pending,15791.25
700460,578655,2025-11-25 00:00:00,Net Banking,Success,11003.83
700461,517407,2026-07-16 00:00:00,UPI,Success,12764.32
700462,584314,2026-06-02 00:00:00,Cash on Delivery,Success,33643.0
700463,509215,2025-05-30 00:00:00,COD,Success,62095.88
700464,599511,2026-05-11 00:00:00,Debit Card,Success,17577.98
700465,522112,2025-10-08 00:00:00,Debit Card,Success,7351.08
700466,555683,2025-07-29 00:00:00,COD,Success,33213.65
700467,581645,2025-01-11 00:00:00,COD,Failed,31246.99
700468,521131,2026-05-01 00:00:00,Debit Card,Success,24204.79
700469,562365,2025-04-14 00:00:00,Debit Card,Success,68812.68
700470,587835,2025-07-16 00:00:00,Debit Card,Success,65542.11
700471,533894,2025-11-22 00:00:00,Debit Card,Refunded,11173.72
700472,562668,2025-02-09 00:00:00,UPI,Success,24850.74
700473,525215,2026-03-02 00:00:00,Debit Card,Success,66549.66
700474,591325,2025-10-17 00:00:00,UPI,Success,25958.55
700475,556819,2025-07-20 00:00:00,Wallet,Success,27258.33
700476,511327,2026-07-30 00:00:00,UPI,Success,50954.17
700477,553635,2025-12-14 00:00:00,UPI,Success,60393.64
700478,590213,2026-01-30 00:00:00,COD,Failed,75920.25
700479,547236,2026-07-10 00:00:00,Debit Card,Success,39961.54
700480,570783,2026-07-10 00:00:00,COD,Success,50063.38
700481,588216,2025-03-03 00:00:00,UPI,Success,33308.31
700482,538373,2025-05-11 00:00:00,Net Banking,Success,45612.0
700483,538806,2026-02-16 00:00:00,Credit Card,Refunded,74408.86
700484,532355,2026-06-29 00:00:00,UPI,Success,56295.75
700485,548910,2025-03-02 00:00:00,COD,Success,54657.45
700486,505160,2025-08-20 00:00:00,Credit Card,Success,4926.61
700487,504494,2025-03-02 00:00:00,COD,Success,50114.53
700488,560422,2026-07-20 00:00:00,Wallet,Failed,35786.0
700489,527238,2025-05-30 00:00:00,Debit Card,Refunded,36851.1
700490,555012,2025-04-04 00:00:00,Debit Card,Pending,32962.32
700491,583433,2026-09-02 00:00:00,UPI,Success,43141.29
700492,544560,2026-03-04 00:00:00,UPI,Success,30190.09
700493,526515,2025-05-12 00:00:00,UPI,Success,72297.45
700494,570930,2026-07-14 00:00:00,Debit Card,Success,47543.36
700495,521635,2025-05-07 00:00:00,Wallet,Success,46126.8
700496,524904,2025-08-11 00:00:00,UPI,,16836.33
700497,503071,2025-09-25 00:00:00,Net Banking,Failed,70363.24
700498,553830,2025-11-03 00:00:00,UPI,Failed,68849.07
700499,553578,2026-06-15 00:00:00,Debit Card,Success,35425.23
700500,556652,2025-10-17 00:00:00,UPI,Failed,21622.97
700501,503608,2025-07-11 00:00:00,UPI,Success,34371.15
700502,553020,2025-10-05 00:00:00,Debit Card,Success,40715.36
700503,581160,2026-04-06 00:00:00,Credit Card,Failed,31945.68
700504,571357,2025-12-28 00:00:00,upi,Success,68573.7
700505,526687,2026-02-24 00:00:00,COD,Success,30378.77
700506,503694,2025-09-30 00:00:00,UPI,Pending,78574.91
700507,501893,2025-10-24 00:00:00,Net Banking,Success,27294.22
700508,521269,2025-11-10 00:00:00,Debit Card,Success,23752.25
700509,593779,2025-09-24 00:00:00,UPI,Success,29527.93
700510,581811,2025-07-22 00:00:00,Credit Card,Success,57648.48
700511,527106,2026-02-16 00:00:00,COD,Success,9985.99
700512,561735,2025-01-10 00:00:00,Credit Card,Success,22423.38
700513,587666,2025-11-17 00:00:00,Credit Card,Failed,64277.69
700514,536064,2026-09-05 00:00:00,COD,Success,64292.28
700515,561868,2026-06-20 00:00:00,UPI,Success,55258.62
700516,513600,2025-05-14 00:00:00,Debit Card,Success,61349.82
700517,506132,2026-06-20 00:00:00,Debit Card,Success,19041.62
700518,511163,2026-03-19 00:00:00,Cash on Delivery,Success,74291.25
700519,570328,2025-06-18 00:00:00,UPI,Success,50263.89
700520,597281,2026-06-04 00:00:00,Debit Card,Success,4842.64
700521,580205,2025-08-25 00:00:00,Credit Card,Failed,32321.22
700522,559178,2025-06-15 00:00:00,COD,Success,35529.93
700523,577346,2025-06-17 00:00:00,UPI,Success,44886.43
700524,554566,2025-03-20 00:00:00,UPI,Pending,13096.1
700525,523599,2025-03-23 00:00:00,Debit Card,Success,7389.2
700526,569529,2026-02-13 00:00:00,Debit Card,Refunded,18399.33
700527,506905,2025-02-12 00:00:00,COD,Success,53190.79
700528,525562,2026-01-17 00:00:00,UPI,Success,25745.39
700529,579738,2025-05-03 00:00:00,Debit Card,Failed,18872.34
700530,520422,2025-08-17 00:00:00,Wallet,Success,66456.37
700531,535875,2026-05-20 00:00:00,Cash on Delivery,Success,6991.55
700532,504855,2025-06-26 00:00:00,Credit Card,Success,66930.85
700533,569092,2025-03-28 00:00:00,Credit Card,Refunded,60393.78
700534,527562,2025-10-26 00:00:00,Net Banking,Success,19228.86
700535,527748,2025-10-01 00:00:00,Credit Card,Success,48703.71
700536,552677,2025-12-20 00:00:00,UPI,Success,43239.48
700537,580843,2026-04-20 00:00:00,UPI,Success,69056.38
700538,535058,2025-07-09 00:00:00,Debit Card,Success,14195.28
700539,523623,2026-03-27 00:00:00,Credit Card,Success,55896.75
700540,516647,2026-02-20 00:00:00,UPI,Success,48065.86
700541,519955,2025-11-28 00:00:00,Cash on Delivery,Success,52433.4
700542,538551,2025-10-01 00:00:00,UPI,Success,37422.47
700543,505378,2026-07-11 00:00:00,Debit Card,Pending,3447.24
700544,501094,2026-01-11 00:00:00,Credit Card,Refunded,62444.24
700545,518883,2026-01-03 00:00:00,Credit Card,Success,21879.56
700546,507505,2026-05-10 00:00:00,UPI,Success,69370.13
700547,510071,2026-04-23 00:00:00,UPI,Success,66551.41
700548,527327,2026-08-27 00:00:00,UPI,Success,51428.83
700549,542709,2026-03-11 00:00:00,UPI,Refunded,9571.06
700550,522339,2025-03-07 00:00:00,UPI,Success,30936.01
700551,562975,2025-04-24 00:00:00,Cash on Delivery,Success,34446.8
700552,520654,2025-09-06 00:00:00,upi,Success,51458.53
700553,522337,2025-07-08 00:00:00,COD,Success,35444.44
700554,503128,2025-11-30 00:00:00,Credit Card,Success,21338.07
700555,562877,2025-06-12 00:00:00,UPI,Success,31632.98
700556,511337,2025-07-01 00:00:00,UPI,Success,53756.85
700557,505994,2025-12-20 00:00:00,upi,Pending,28368.18
700558,567021,2025-10-30 00:00:00,COD,Success,69125.61
700559,565751,2026-07-02 00:00:00,,Success,38824.34
700560,549752,2026-05-20 00:00:00,Debit Card,Success,57716.39
700561,546799,2025-11-02 00:00:00,UPI,Success,42577.71
700562,548075,2025-07-31 00:00:00,upi,Success,13784.5
700563,572511,2026-07-02 00:00:00,Net Banking,Success,65670.72
700564,506760,2026-04-18 00:00:00,Debit Card,,52671.6
700565,519211,2025-03-07 00:00:00,UPI,Success,69443.95
700566,522418,2025-01-01 00:00:00,UPI,Pending,67783.72
700567,576407,2026-05-09 00:00:00,UPI,Pending,19342.51
700568,517055,2025-06-26 00:00:00,Debit Card,Refunded,41103.3
700569,581103,2025-12-21 00:00:00,UPI,Success,55470.82
700570,530789,2025-05-11 00:00:00,Credit Card,Success,34740.82
700571,584622,2025-07-22 00:00:00,COD,Pending,44885.59
700572,551774,2026-06-13 00:00:00,UPI,Success,
700573,512989,2025-10-13 00:00:00,Debit Card,Success,61337.75
700574,501923,2026-01-02 00:00:00,COD,Pending,79217.8
700575,517891,2025-03-07 00:00:00,Net Banking,Success,38168.48
700576,515039,2026-09-01 00:00:00,Credit Card,Success,27259.53
700577,503016,2025-09-12 00:00:00,Credit Card,Success,66813.61
700578,567307,2025-03-17 00:00:00,Debit Card,Success,3138.43
700579,545590,2026-04-21 00:00:00,Debit Card,Success,69377.82
700580,582196,2026-07-13 00:00:00,Debit Card,Success,47964.73
700581,503329,2026-02-12 00:00:00,Credit Card,Success,30060.32
700582,587360,2026-06-30 00:00:00,upi,Failed,15601.19
700583,563205,2025-11-14 00:00:00,Credit Card,Failed,16736.37
700584,551999,2025-03-05 00:00:00,Credit Card,Pending,53929.49
700585,542073,2025-07-12 00:00:00,UPI,Success,61209.37
700586,527930,2026-06-02 00:00:00,UPI,Success,52981.73
700587,531814,2025-09-18 00:00:00,UPI,Success,14955.13
700588,580831,2025-08-31 00:00:00,upi,Success,63848.0
700589,530189,2026-03-03 00:00:00,Credit Card,Success,52580.37
700590,535493,2026-06-22 00:00:00,UPI,Success,688.54
700591,505492,2025-05-23 00:00:00,Net Banking,success,1306.35
700592,501018,2025-06-27 00:00:00,UPI,Success,7300.3
700593,594058,2025-10-05 00:00:00,Credit Card,Success,63819.78
700594,577545,2025-02-27 00:00:00,Net Banking,Success,29459.6
700595,523879,2025-11-07 00:00:00,Debit Card,Refunded,34169.06
700596,501241,2025-09-16 00:00:00,Debit Card,Success,43958.99
700597,568799,2025-07-26 00:00:00,UPI,,50350.74
700598,566521,2025-05-11 00:00:00,Debit Card,Success,67034.28
700599,572049,2026-02-26 00:00:00,Net Banking,Pending,4766.46
700600,515075,2025-12-10 00:00:00,Wallet,Success,47635.36
700601,553063,2025-01-14 00:00:00,upi,,74343.8
700602,540000,2025-01-27 00:00:00,UPI,Success,19994.84
700603,588125,2026-03-23 00:00:00,UPI,Refunded,48045.27
700604,580425,2026-06-10 00:00:00,Wallet,Success,2281.32
700605,513181,2026-01-11 00:00:00,UPI,Success,41043.88
700606,596936,2025-09-25 00:00:00,COD,Pending,6847.0
700607,509522,2026-01-03 00:00:00,UPI,Success,14124.94
700608,567313,2026-03-09 00:00:00,Debit Card,Success,8210.65
700609,592103,2025-09-10 00:00:00,Credit Card,Success,60513.06
700610,508563,2026-03-14 00:00:00,Credit Card,Success,35325.18
700611,512534,2025-05-30 00:00:00,,Failed,48048.05
700612,588268,2026-04-10 00:00:00,Cash on Delivery,Success,1882.63
700613,597693,2025-06-02 00:00:00,Credit Card,Success,38658.66
700614,502978,2025-07-02 00:00:00,COD,Success,4513.0
700615,504579,2025-12-10 00:00:00,COD,Refunded,55714.4
700616,594565,2025-06-27 00:00:00,Credit Card,Refunded,12635.65
700617,505182,2025-01-13 00:00:00,Credit Card,Refunded,56369.59
700618,522398,2025-06-10 00:00:00,Credit Card,Success,15814.14
700619,585447,2026-01-06 00:00:00,Debit Card,Success,34970.37
700620,560547,2025-09-14 00:00:00,Debit Card,Success,72873.44
700621,541087,2025-07-10 00:00:00,Debit Card,Refunded,22690.06
700622,565507,2026-03-26 00:00:00,Net Banking,Pending,46231.46
700623,571401,2026-05-15 00:00:00,Wallet,success,72551.92
700624,515641,2025-08-18 00:00:00,Credit Card,Success,58067.37
700625,581730,2026-03-11 00:00:00,Debit Card,Success,56927.9
700626,561987,2026-04-01 00:00:00,UPI,Refunded,77631.77
700627,522626,2026-04-15 00:00:00,Net Banking,Refunded,1309.8
700628,506719,2025-12-20 00:00:00,UPI,,75324.86
700629,585200,2025-08-28 00:00:00,Net Banking,Success,53585.32
700630,595732,2025-02-08 00:00:00,Wallet,Success,44561.84
700631,511583,2026-04-22 00:00:00,Credit Card,Success,75938.9
700632,537975,2025-12-28 00:00:00,COD,Success,75886.52
700633,572333,2026-03-28 00:00:00,upi,Success,49137.01
700634,523342,2026-02-09 00:00:00,Credit Card,Success,76763.73
700635,515269,2025-09-27 00:00:00,upi,Success,1863.47
700636,510961,2025-05-08 00:00:00,UPI,Refunded,48475.29
700637,598019,2025-07-15 00:00:00,UPI,Success,18454.0
700638,579862,2025-11-29 00:00:00,Wallet,Success,69833.66
700639,578553,2026-07-30 00:00:00,UPI,Refunded,11622.38
700640,564196,2025-10-10 00:00:00,COD,Refunded,2153.75
700641,586816,2026-03-01 00:00:00,UPI,Success,50262.98
700642,536205,2025-12-21 00:00:00,Credit Card,Success,74412.0
700643,591845,2025-05-06 00:00:00,UPI,Success,10963.05
700644,511493,2026-06-12 00:00:00,Cash on Delivery,Refunded,74729.29
700645,559083,2025-05-31 00:00:00,UPI,Success,40363.7
700646,541513,2026-07-27 00:00:00,UPI,Success,74548.42
700647,512471,2025-10-04 00:00:00,Wallet,,66836.04
700648,580000,2026-02-21 00:00:00,UPI,Success,78485.49
700649,515022,2025-06-07 00:00:00,Net Banking,success,39833.74
700650,542414,2025-01-02 00:00:00,UPI,Success,25112.11
700651,501049,2026-06-29 00:00:00,Credit Card,Pending,48224.38
700652,531698,2025-11-09 00:00:00,COD,Success,57041.45
700653,569467,2025-01-18 00:00:00,Debit Card,Success,35285.79
700654,516999,2026-02-03 00:00:00,Net Banking,Failed,972.6
700655,569132,2025-07-16 00:00:00,UPI,Refunded,3385.98
700656,544882,2026-05-18 00:00:00,Net Banking,Pending,57026.89
700657,593634,2025-09-14 00:00:00,UPI,Success,36979.23
700658,558387,2026-02-28 00:00:00,Debit Card,Success,61886.83
700659,579465,2025-10-28 00:00:00,Credit Card,Success,4037.4
700660,570314,2025-03-18 00:00:00,COD,Success,26449.82
700661,547239,2025-09-02 00:00:00,Debit Card,Refunded,4591.77
700662,595047,2025-09-10 00:00:00,UPI,Success,23352.02
700663,519635,2026-02-12 00:00:00,,Success,32328.51
700664,538434,2025-03-19 00:00:00,Cash on Delivery,Success,13996.0
700665,577098,2025-06-23 00:00:00,COD,Failed,14956.97
700666,592348,2026-08-22 00:00:00,UPI,Success,77655.96
700667,513194,2026-06-27 00:00:00,UPI,Success,19684.69
700668,575184,2025-11-21 00:00:00,Net Banking,Success,33604.81
700669,559800,2026-06-27 00:00:00,Credit Card,Success,12739.07
700670,533797,2026-05-11 00:00:00,UPI,Success,38006.68
700671,586372,2026-01-28 00:00:00,Wallet,Success,60470.47
700672,593943,2025-09-22 00:00:00,Credit Card,Refunded,36908.53
700673,589831,2025-09-28 00:00:00,Net Banking,Success,65797.62
700674,590094,2025-07-31 00:00:00,UPI,Success,1623.07
700675,520700,2025-03-15 00:00:00,COD,Success,13512.35
700676,513799,2025-05-20 00:00:00,Wallet,Refunded,1160.35
700677,511021,2025-03-16 00:00:00,UPI,Success,48516.77
700678,590133,2025-07-07 00:00:00,Credit Card,Success,46468.02
700679,543874,2025-07-02 00:00:00,Credit Card,Refunded,33939.19
700680,502419,2026-04-15 00:00:00,COD,Success,73053.39
700681,527938,2025-12-22 00:00:00,UPI,Success,53250.26
700682,597546,2026-03-19 00:00:00,UPI,Success,56555.46
700683,560429,2026-08-15 00:00:00,Credit Card,Failed,19872.98
700684,576213,2026-04-04 00:00:00,Credit Card,Success,78436.33
700685,561629,2025-04-11 00:00:00,Credit Card,Refunded,2421.08
700686,564949,2025-10-14 00:00:00,Credit Card,Success,33259.63
700687,582757,2025-06-10 00:00:00,Debit Card,Success,20897.67
700688,599613,2025-06-21 00:00:00,UPI,Success,30439.96
700689,581210,2026-03-06 00:00:00,Debit Card,Success,77432.38
700690,524276,2025-05-21 00:00:00,Debit Card,Success,26250.42
700691,593870,2026-05-06 00:00:00,UPI,Success,20457.58
700692,502829,2026-02-20 00:00:00,Net Banking,Success,47577.55
700693,599764,2025-05-26 00:00:00,Credit Card,Success,64834.75
700694,597332,2026-05-10 00:00:00,Wallet,Success,17817.42
700695,562673,2026-08-25 00:00:00,UPI,Success,5969.61
700696,572720,2026-02-11 00:00:00,UPI,Failed,166.74
700697,515857,2025-11-14 00:00:00,UPI,Success,26840.31
700698,550452,2025-02-06 00:00:00,Wallet,Success,66466.02
700699,571588,2025-11-07 00:00:00,Debit Card,Success,39624.04
700700,563342,2025-07-12 00:00:00,Debit Card,success,33848.66
700701,530689,2025-04-09 00:00:00,Credit Card,Refunded,2503.52
700702,587481,2025-05-21 00:00:00,UPI,Success,39842.85
700703,528574,2025-01-28 00:00:00,upi,Refunded,43669.33
700704,590297,2026-06-01 00:00:00,Debit Card,Success,30596.68
700705,508858,2026-06-11 00:00:00,COD,Failed,70899.18
700706,502913,2025-05-01 00:00:00,Debit Card,Success,9574.21
700707,570917,2026-04-27 00:00:00,Debit Card,Pending,14473.2
700708,586346,2025-04-16 00:00:00,UPI,Success,45768.3
700709,508059,2025-02-09 00:00:00,UPI,Success,42660.67
700710,566226,2026-08-25 00:00:00,Debit Card,Success,67132.47
700711,526885,2026-04-18 00:00:00,upi,Refunded,23558.89
700712,593697,2025-06-02 00:00:00,Net Banking,Success,56093.13
700713,555648,2026-05-25 00:00:00,Credit Card,Success,66250.76
700714,563791,2026-03-26 00:00:00,Wallet,Success,53761.47
700715,595739,2025-02-01 00:00:00,COD,Pending,1583.11
700716,585753,2025-12-05 00:00:00,UPI,Refunded,75973.94
700717,500796,2025-02-15 00:00:00,Debit Card,Success,48954.51
700718,581112,2026-03-08 00:00:00,,Success,47814.88
700719,543778,2025-04-03 00:00:00,UPI,Pending,33222.29
700720,503578,2026-06-29 00:00:00,Cash on Delivery,Success,67540.66
700721,584139,2025-02-19 00:00:00,UPI,Failed,7473.48
700722,586613,2025-11-08 00:00:00,Wallet,Failed,68206.64
700723,591070,2025-01-08 00:00:00,Credit Card,Success,47785.29
700724,574458,2025-12-12 00:00:00,UPI,Pending,76089.55
700725,566760,2025-12-31 00:00:00,upi,Pending,6783.25
700726,596838,2025-08-09 00:00:00,Net Banking,Success,73595.09
700727,578671,2026-07-25 00:00:00,UPI,Success,30787.33
700728,545520,2026-05-08 00:00:00,UPI,Failed,23785.18
700729,517277,2025-05-10 00:00:00,Net Banking,Pending,49461.03
700730,568228,2025-08-01 00:00:00,Credit Card,Success,37725.82
700731,558572,2026-07-14 00:00:00,,Failed,26010.36
700732,532189,2026-04-24 00:00:00,UPI,Failed,3050.39
700733,584360,2025-11-03 00:00:00,,Failed,58783.23
700734,586207,2025-04-10 00:00:00,COD,Pending,10129.39
700735,551499,2025-09-27 00:00:00,Debit Card,Success,74835.24
700736,549395,2025-06-03 00:00:00,UPI,Success,25873.25
700737,557145,2026-05-07 00:00:00,upi,Failed,29949.52
700738,561239,2025-07-28 00:00:00,Debit Card,Refunded,61981.08
700739,500983,2025-03-13 00:00:00,Debit Card,success,31587.04
700740,540395,2025-04-03 00:00:00,Credit Card,Success,28024.89
700741,570177,2026-06-03 00:00:00,UPI,Success,39186.16
700742,514124,2026-01-19 00:00:00,Credit Card,Success,34812.51
700743,591616,2025-01-24 00:00:00,Debit Card,Success,50377.7
700744,543055,2026-03-13 00:00:00,Debit Card,Success,74741.57
700745,547082,2025-12-15 00:00:00,Cash on Delivery,Refunded,45792.25
700746,514047,2026-04-04 00:00:00,UPI,Success,58152.86
700747,514395,2026-04-04 00:00:00,UPI,Refunded,54269.36
700748,571106,2025-08-22 00:00:00,COD,Success,72350.81
700749,590116,2026-05-25 00:00:00,Cash on Delivery,Success,52517.71
700750,584149,2026-08-28 00:00:00,Wallet,Failed,46387.9
700751,507669,2025-08-12 00:00:00,UPI,Success,730.79
700752,574877,2025-06-04 00:00:00,Net Banking,Success,30373.48
700753,583456,2026-04-19 00:00:00,Net Banking,Success,56844.23
700754,585044,2025-05-16 00:00:00,,Success,27057.04
700755,593957,2026-04-04 00:00:00,upi,Success,77679.2
700756,530026,2025-07-27 00:00:00,Net Banking,Success,25100.72
700757,529307,2026-03-03 00:00:00,Debit Card,Success,60149.83
700758,559858,2025-05-31 00:00:00,UPI,Success,28690.73
700759,514037,2025-02-21 00:00:00,COD,Failed,73838.78
700760,582256,2026-05-11 00:00:00,Credit Card,Failed,18468.95
700761,544657,2026-08-22 00:00:00,,Refunded,10559.71
700762,505971,2025-03-11 00:00:00,COD,Refunded,39999.84
700763,535838,2026-04-11 00:00:00,Net Banking,Success,8721.69
700764,564479,2025-06-22 00:00:00,,Refunded,13912.1
700765,512950,2026-02-05 00:00:00,UPI,Success,62826.64
700766,568101,2026-04-19 00:00:00,Wallet,Success,44185.22
700767,534390,2026-04-09 00:00:00,COD,Success,53976.42
700768,547459,2025-07-28 00:00:00,Debit Card,Refunded,23128.28
700769,511825,2026-07-11 00:00:00,Credit Card,Success,31041.18
700770,529139,2025-04-04 00:00:00,UPI,Refunded,42071.93
