order_item_id,order_id,product_id,quantity
901270,500824,1050,2
901271,500825,1352,1
901272,500826,1993,2
901273,500827,1736,1
901274,500828,1615,1
901275,500828,1354,3
901276,500829,1304,1
901277,500829,1508,2
901278,500830,1420,1
901279,500831,1859,3
901280,500831,1353,1
901281,500832,1154,2
901282,500833,1538,1
901283,500834,1221,2
901284,500835,1874,1
901285,500836,1279,2
901286,500837,1505,2
901287,500837,1523,1
901288,500837,1367,2
901289,500838,1911,1
901290,500838,1035,1
901291,500839,1174,1
901292,500839,1880,3
901293,500840,1788,2
901294,500841,1508,5
901295,500841,1807,1
901296,500842,1948,3
901297,500842,1517,3
901298,500843,1734,1
901299,500844,1615,4
901300,500844,1613,3
901301,500845,1957,4
901302,500846,1857,3
901303,500847,1498,2
901304,500848,1672,2
901305,500848,1513,2
901306,500848,1323,2
901307,500849,1072,1
901308,500849,1747,1
901309,500850,1632,2
901310,500851,1887,2
901311,500851,1591,2
901312,500852,1450,1
901313,500853,1047,1
901314,500854,1999,1
901315,500855,1639,3
901316,500856,1701,1
901317,500857,1464,1
901318,500857,1352,1
901319,500858,1299,1
901320,500859,1374,1
901321,500860,1809,1
901322,500861,1333,4
901323,500862,1094,1
901324,500862,1222,3
901325,500862,1361,1
901326,500863,1441,3
901327,500864,1419,2
901328,500864,1887,2
901329,500865,1283,2
901330,500866,1115,1
901331,500867,1987,10
901332,500868,1853,1
901333,500869,1985,2
901334,500869,1663,1
901335,500870,1019,1
901336,500870,1676,1
901337,500871,1857,10
901338,500871,1937,1
901339,500872,1641,1
901340,500873,1179,2
901341,500873,1420,3
901342,500873,1192,1
901343,500874,1702,1
901344,500875,1852,3
901345,500876,1235,1
901346,500876,1656,1
901347,500877,1124,2
901348,500877,1017,2
901349,500878,1866,3
901350,500879,1495,1
901351,500879,1907,2
901352,500880,1362,1
901353,500880,1525,2
901354,500881,1701,3
901355,500881,1688,1
901356,500882,1100,3
901357,500883,1575,3
901358,500884,1811,5
901359,500884,1741,4
901360,500885,1755,1
901361,500886,1712,2
901362,500887,1542,1
901363,500888,1688,1
901364,500889,1340,1
901365,500890,1241,2
901366,500891,1089,2
901367,500892,1625,1
901368,500892,1221,2
901369,500893,1739,2
901370,500893,1398,1
901371,500894,1722,1
901372,500894,1215,1
901373,500895,1425,2
901374,500896,1875,1
901375,500897,1992,1
901376,500898,1513,4
901377,500898,1287,3
901378,500898,1852,1
901379,500899,1278,3
901380,500899,1197,1
901381,500899,1076,3
901382,500900,1942,1
901383,500901,1192,1
901384,500902,1147,1
901385,500903,1258,1
901386,500904,1749,2
901387,500904,1353,1
901388,500904,1896,10
901389,500905,1862,1
901390,500905,1032,4
901391,500905,1580,3
901392,500906,1473,2
901393,500906,1548,3
901394,500906,1157,1
901395,500907,1660,1
901396,500908,1836,1
901397,500909,1852,4
901398,500910,1640,1
901399,500911,1339,1
901400,500911,1526,1
901401,500912,1002,1
901402,500912,1844,1
901403,500913,1174,2
901404,500913,1352,2
901405,500914,1175,1
901406,500915,1538,1
901407,500916,1582,3
901408,500917,1784,3
901409,500918,1389,2
901410,500919,1278,1
901411,500919,1994,1
901412,500920,1879,1
901413,500921,1463,1
901414,500921,1557,1
901415,500922,1805,3
901416,500922,1349,1
901417,500923,1689,2
901418,500924,1290,1
901419,500925,1185,5
901420,500926,1453,2
901421,500926,1576,1
901422,500927,1100,2
901423,500928,1663,1
901424,500929,1880,1
901425,500930,1983,1
901426,500931,1609,4
901427,500931,1786,3
901428,500931,1386,3
901429,500932,1027,2
901430,500932,1916,1
901431,500933,1442,1
901432,500934,1166,1
901433,500935,1685,1
901434,500935,1844,2
901435,500936,1690,1
901436,500936,1537,1
901437,500936,1393,1
901438,500937,1479,2
901439,500937,1732,2
901440,500937,1803,1
901441,500938,1383,1
901442,500939,1026,1
901443,500939,1292,3
901444,500940,1024,1
901445,500941,1344,3
901446,500942,1656,1
901447,500942,1395,2
901448,500943,1877,1
901449,500943,1787,1
901450,500944,1217,2
901451,500944,1358,5
901452,500945,1879,2
901453,500945,1784,2
901454,500946,1278,2
901455,500946,1974,1
901456,500947,1487,1
901457,500948,1813,1
901458,500948,1665,1
901459,500949,1630,3
901460,500949,1641,1
901461,500950,1479,2
901462,500951,1672,3
901463,500952,1155,4
901464,500952,1198,4
901465,500953,1918,1
901466,500954,1207,1
901467,500955,1452,1
901468,500955,1502,1
901469,500956,1040,1
901470,500957,1571,1
901471,500957,1400,1
901472,500958,1992,2
901473,500958,1372,2
901474,500959,1551,1
901475,500960,1751,1
901476,500960,1876,3
901477,500961,1073,2
901478,500962,1666,1
901479,500962,1645,1
901480,500963,1791,2
901481,500963,1984,1
901482,500964,1260,5
901483,500965,1671,2
901484,500966,1150,2
901485,500966,1582,3
901486,500967,1379,4
901487,500967,1590,1
901488,500968,1864,1
901489,500968,1207,1
901490,500968,1533,1
901491,500969,1552,2
901492,500970,1215,3
901493,500971,1614,2
901494,500972,1055,1
901495,500972,1949,2
901496,500972,1010,1
901497,500973,1523,1
901498,500974,1136,3
901499,500975,1561,1
901500,500975,1797,1
901501,500976,1568,1
901502,500977,1306,3
901503,500978,1360,1
901504,500979,1293,1
901505,500980,1277,3
901506,500980,1815,1
901507,500981,1135,2
901508,500982,1473,2
901509,500982,1808,2
901510,500983,1823,1
901511,500983,1722,2
901512,500983,1133,4
901513,500984,1629,1
901514,500985,1275,1
901515,500986,1085,1
901516,500987,1565,4
901517,500988,1521,2
901518,500989,1170,2
901519,500989,1571,2
901520,500990,1123,5
901521,500991,1844,1
901522,500992,1880,10
901523,500993,1862,1
901524,500994,1860,1
901525,500994,1007,3
901526,500995,1792,1
901527,500995,1990,1
901528,500996,1576,1
901529,500997,1401,2
901530,500997,1211,4
901531,500998,1956,2
901532,500999,1081,2
901533,500999,1390,4
901534,500999,1351,2
901535,501000,1481,1
901536,501001,1388,1
901537,501002,1100,2
901538,501003,1269,2
901539,501004,1779,1
901540,501005,1448,2
901541,501006,1930,2
901542,501006,1601,2
901543,501007,1621,1
901544,501007,1286,2
901545,501008,1936,1
901546,501009,1878,2
901547,501009,1649,2
901548,501010,1855,2
901549,501011,1935,2
901550,501012,1717,2
901551,501012,1016,2
901552,501012,1424,1
901553,501013,1440,1
901554,501013,1512,1
901555,501013,1834,1
901556,501014,1597,4
901557,501014,1807,3
901558,501015,1614,1
901559,501016,1442,1
901560,501017,1615,2
901561,501017,1244,1
901562,501018,1403,2
901563,501018,1166,1
901564,501019,1901,1
901565,501020,1979,2
901566,501021,1847,3
901567,501022,1767,1
901568,501023,1895,1
901569,501023,1856,1
901570,501024,1794,1
901571,501024,1723,2
901572,501025,1109,1
901573,501025,1630,1
901574,501025,1430,1
901575,501026,1499,2
901576,501027,1020,4
901577,501028,1707,2
901578,501028,1332,1
901579,501029,1095,1
901580,501030,1661,3
901581,501031,1133,3
901582,501032,1313,2
901583,501032,1463,1
901584,501032,1024,3
901585,501033,1512,1
901586,501034,1958,3
901587,501034,1068,1
901588,501035,1553,1
901589,501036,1998,1
901590,501036,1650,1
901591,501037,1348,2
901592,501037,1626,1
901593,501038,1655,5
901594,501039,1921,1
901595,501039,1235,2
901596,501040,1334,2
901597,501041,1711,1
901598,501042,1029,1
901599,501042,1206,3
901600,501043,1809,1
901601,501043,1741,4
901602,501044,1008,2
901603,501045,1199,1
901604,501045,1830,2
901605,501045,1231,3
901606,501046,1231,4
901607,501047,1944,1
901608,501047,1605,1
901609,501048,1753,2
901610,501048,1185,1
901611,501048,1612,1
901612,501049,1044,3
901613,501050,1823,2
901614,501050,1991,2
901615,501051,1419,1
901616,501051,1883,1
901617,501052,1785,3
901618,501053,1315,2
901619,501053,1026,2
901620,501054,1940,1
901621,501054,1283,3
901622,501055,1238,4
901623,501055,1908,4
901624,501056,1121,3
901625,501057,1398,2
901626,501058,1058,1
901627,501059,1003,1
901628,501060,1569,3
901629,501061,1701,1
901630,501062,1422,1
901631,501062,1350,2
901632,501063,1992,1
901633,501064,1224,1
901634,501065,1855,1
901635,501065,1437,3
901636,501066,1333,4
901637,501067,1923,5
901638,501067,1876,1
901639,501068,1866,1
901640,501069,1537,2
901641,501069,1999,1
901642,501070,1588,1
901643,501071,1322,5
901644,501072,1987,3
901645,501073,1875,2
901646,501074,1855,1
901647,501074,1609,1
901648,501075,1460,5
901649,501075,1186,2
901650,501076,1251,2
901651,501077,1438,3
901652,501078,1548,1
901653,501078,1760,1
901654,501079,1297,1
901655,501080,1707,2
901656,501081,1205,2
901657,501082,1735,3
901658,501083,1968,2
901659,501084,1860,2
901660,501085,1398,1
901661,501086,1241,1
901662,501087,1554,1
901663,501088,1629,1
901664,501089,1897,4
901665,501090,1087,1
901666,501091,1812,2
901667,501092,1802,2
901668,501093,1257,1
901669,501094,1712,2
901670,501094,1313,1
901671,501095,1613,1
901672,501096,1529,3
901673,501096,1045,10
901674,501096,1887,2
901675,501097,1324,3
901676,501098,1660,1
901677,501099,1973,1
901678,501099,1087,3
901679,501100,1089,2
901680,501100,1654,1
901681,501101,1236,1
901682,501101,1400,1
901683,501102,1522,2
901684,501102,1069,1
901685,501103,1940,2
901686,501104,1652,3
901687,501104,1783,2
901688,501105,1405,5
901689,501106,1962,3
901690,501106,1147,2
901691,501107,1840,2
901692,501108,1342,2
901693,501109,1504,1
901694,501110,1253,2
901695,501111,1002,3
901696,501111,1841,3
901697,501112,1042,1
901698,501112,1228,1
901699,501113,1855,1
901700,501114,1192,2
901701,501115,1371,1
901702,501116,1444,2
901703,501116,1818,1
901704,501117,1446,3
901705,501117,1343,2
901706,501117,1101,1
901707,501118,1861,2
901708,501119,1063,3
901709,501119,1395,3
901710,501119,1978,4
901711,501120,1918,3
901712,501121,1145,1
901713,501122,1650,1
901714,501123,1421,4
901715,501123,1335,4
901716,501123,1382,1
901717,501124,1354,1
901718,501124,1214,1
901719,501125,1766,3
901720,501126,1744,2
901721,501126,1110,2
901722,501127,1068,2
901723,501128,1718,1
901724,501129,1232,1
901725,501129,1771,3
901726,501130,1775,1
901727,501130,1370,2
901728,501131,1628,1
901729,501132,1188,1
901730,501132,1250,1
901731,501133,1915,1
901732,501133,1018,3
901733,501134,1995,1
901734,501134,1915,1
901735,501135,1460,2
901736,501135,1766,1
901737,501136,1015,2
901738,501136,1194,1
901739,501136,1480,1
901740,501137,1766,2
901741,501137,1880,5
901742,501138,1341,2
901743,501139,1900,1
901744,501140,1794,2
901745,501140,1347,3
901746,501141,1874,1
901747,501141,1597,2
901748,501142,1476,1
901749,501142,1241,1
901750,501142,1428,5
901751,501143,1611,1
901752,501143,1986,4
901753,501143,1555,2
901754,501144,1552,3
901755,501145,1763,1
901756,501146,1709,1
901757,501146,1935,2
901758,501147,1779,2
901759,501148,1096,1
901760,501148,1861,1
901761,501149,1483,2
901762,501149,1195,2
901763,501150,1337,1
901764,501151,1967,2
901765,501151,1208,3
901766,501152,1501,1
901767,501153,1601,5
901768,501154,1969,3
901769,501155,1611,3
901770,501155,1230,2
901771,501156,1635,2
901772,501156,1658,1
901773,501156,1584,2
901774,501157,1750,3
901775,501158,1251,1
901776,501158,1608,1
901777,501158,1391,1
901778,501159,1623,4
901779,501159,1715,1
901780,501160,1383,3
901781,501161,1719,1
901782,501161,1166,1
901783,501161,1797,1
901784,501162,1668,1
901785,501163,1592,3
901786,501163,1418,2
901787,501164,1828,3
901788,501164,1170,4
901789,501165,1331,2
901790,501165,1925,1
901791,501165,1859,1
901792,501166,1958,2
901793,501166,1588,1
901794,501167,1760,1
901795,501167,1715,1
901796,501168,1240,1
901797,501168,1781,5
901798,501169,1596,2
901799,501169,1588,1
901800,501170,1904,1
901801,501171,1966,1
901802,501172,1183,1
901803,501173,1012,3
901804,501174,1785,2
901805,501175,1224,2
901806,501175,1787,2
901807,501176,1358,1
901808,501177,1314,2
901809,501177,1969,3
901810,501178,1570,1
901811,501178,1383,2
901812,501179,1356,1
901813,501180,1122,2
901814,501181,1135,2
901815,501182,1285,2
901816,501183,1260,3
901817,501184,1184,1
901818,501185,1374,1
901819,501186,1994,3
901820,501186,1382,2
901821,501187,1748,1
901822,501188,1206,1
901823,501188,1982,4
901824,501188,1484,1
901825,501189,1990,1
901826,501190,1835,1
901827,501190,1045,1
901828,501191,1569,2
901829,501191,1539,2
901830,501192,1087,2
901831,501192,1975,1
901832,501192,1007,2
901833,501193,1921,1
901834,501194,1003,2
901835,501195,1670,10
901836,501195,1505,4
901837,501196,1190,2
901838,501196,1460,2
901839,501197,1062,1
901840,501198,1793,0
901841,501198,1158,2
901842,501199,1626,2
901843,501199,1247,3
901844,501199,1339,1
901845,501200,1304,1
901846,501201,1546,1
901847,501202,1684,1
901848,501202,1036,2
901849,501203,1672,3
901850,501204,1112,1
901851,501204,1976,1
901852,501205,1400,4
901853,501205,1628,3
901854,501206,1997,3
901855,501207,1215,1
901856,501207,1412,1
901857,501207,1003,1
901858,501208,1057,3
901859,501208,1840,3
901860,501209,1275,1
901861,501210,1782,1
901862,501210,1085,2
901863,501210,1014,1
901864,501211,1910,1
901865,501212,1066,1
901866,501213,1903,2
901867,501214,1107,2
901868,501215,1892,3
901869,501215,1429,1
901870,501216,1550,2
901871,501216,1249,3
901872,501217,1548,1
901873,501217,1650,2
901874,501218,1782,2
901875,501219,1019,2
901876,501220,1188,1
901877,501220,1666,1
901878,501221,1947,2
901879,501222,1823,1
901880,501223,1141,2
901881,501224,1938,2
901882,501224,1388,1
901883,501225,1582,5
901884,501226,1925,1
901885,501227,1564,1
901886,501228,1983,2
901887,501228,1192,3
901888,501229,1876,1
901889,501230,1278,1
901890,501230,1826,2
901891,501231,1942,1
901892,501232,1973,2
901893,501232,1148,2
901894,501233,1790,3
901895,501234,1341,2
901896,501234,1002,1
901897,501235,1028,1
901898,501235,1171,2
901899,501235,1477,2
901900,501236,1433,1
901901,501236,1207,3
901902,501237,1808,2
901903,501238,1146,1
901904,501238,1407,3
901905,501239,1758,2
901906,501239,1235,1
901907,501240,1923,2
901908,501240,1282,1
901909,501241,1194,1
901910,501242,1545,2
901911,501243,1419,1
901912,501243,1801,1
901913,501244,1634,1
901914,501244,1059,1
901915,501245,1057,1
901916,501245,1515,3
901917,501246,1656,3
901918,501246,1267,4
901919,501247,1088,2
901920,501248,1984,1
901921,501248,1176,1
901922,501249,1043,2
901923,501250,1442,2
901924,501250,1562,2
901925,501250,1302,2
901926,501251,1506,2
901927,501252,1733,1
901928,501253,1315,2
901929,501253,1769,2
901930,501253,1786,2
901931,501254,1710,2
901932,501255,1401,2
901933,501256,1935,2
901934,501256,1968,1
901935,501256,1832,1
901936,501257,1916,4
901937,501258,1954,5
901938,501259,1831,4
901939,501260,1709,3
901940,501260,1115,1
901941,501260,1776,3
901942,501261,1504,1
901943,501262,1231,10
901944,501263,1300,2
901945,501264,1727,1
901946,501265,1434,2
901947,501265,1009,1
901948,501266,1531,3
901949,501266,1506,1
901950,501266,1608,1
901951,501267,1832,1
901952,501268,1315,1
901953,501268,1231,1
901954,501268,1709,1
901955,501269,1813,2
901956,501269,1089,2
901957,501270,1065,3
901958,501271,1835,1
901959,501271,1326,2
901960,501272,1882,1
901961,501272,1658,1
901962,501273,1664,1
901963,501274,1334,2
901964,501275,1864,1
901965,501276,1880,3
901966,501277,1799,2
901967,501277,1615,2
901968,501278,1843,2
901969,501279,1608,1
901970,501280,1563,5
901971,501281,1813,5
901972,501282,1511,4
901973,501282,1944,1
901974,501283,1640,1
901975,501284,1796,3
901976,501284,1827,2
901977,501285,1226,1
901978,501286,1417,2
901979,501286,1851,3
901980,501287,1044,3
901981,501288,1849,1
901982,501288,1875,4
901983,501289,1497,3
901984,501289,1641,2
901985,501290,1599,1
901986,501290,1984,2
901987,501291,1310,3
901988,501292,1415,3
901989,501292,1360,2
901990,501293,1927,3
901991,501293,1817,2
901992,501294,1051,1
901993,501294,1883,2
901994,501294,1976,1
901995,501295,1478,1
901996,501295,1575,3
901997,501296,1769,2
901998,501297,1029,1
901999,501297,1460,1
902000,501298,1926,2
902001,501298,1578,1
902002,501298,1980,1
902003,501299,1827,2
902004,501299,1102,3
902005,501299,1177,1
902006,501300,1291,1
902007,501300,1409,1
902008,501301,1499,1
902009,501301,1857,1
902010,501302,1001,2
902011,501302,1609,2
902012,501303,1820,4
902013,501304,1048,5
902014,501304,1584,1
902015,501305,1386,1
902016,501306,1116,4
902017,501307,1752,1
902018,501307,1088,1
902019,501308,1963,2
902020,501308,1247,1
902021,501309,1940,10
902022,501310,1538,3
902023,501311,1533,1
902024,501311,1625,5
902025,501312,1563,4
902026,501313,1834,1
902027,501314,1441,1
902028,501314,1954,2
902029,501314,1960,3
902030,501315,1127,4
902031,501315,1591,1
902032,501315,1828,3
902033,501316,1080,2
902034,501317,1801,1
902035,501317,1687,3
902036,501318,1851,1
902037,501319,1335,1
902038,501320,1750,3
902039,501320,1338,1
902040,501320,1425,1
902041,501321,1799,1
902042,501322,1625,1
902043,501323,1978,3
902044,501323,1866,2
902045,501324,1531,5
902046,501324,1480,1
902047,501325,1929,2
902048,501325,1476,4
902049,501326,1610,5
902050,501327,1542,1
902051,501328,1992,5
902052,501328,1049,2
902053,501329,1329,1
902054,501330,1925,1
902055,501330,1572,4
902056,501330,1654,1
902057,501331,1572,3
902058,501332,1658,1
902059,501333,1022,2
902060,501333,1225,4
902061,501334,1692,2
902062,501335,1667,2
902063,501336,1059,3
902064,501337,1885,3
902065,501337,1242,1
902066,501338,1630,1
902067,501338,1193,1
902068,501339,1991,3
902069,501340,1973,1
902070,501340,1074,1
902071,501340,1200,1
902072,501341,1148,4
902073,501341,1220,2
902074,501342,1231,1
902075,501343,1305,1
902076,501344,1922,2
902077,501344,1684,2
902078,501344,1241,1
902079,501345,1287,4
902080,501346,1770,1
902081,501347,1614,4
902082,501348,1376,2
902083,501348,1568,4
902084,501349,1521,1
902085,501350,1033,3
902086,501350,1005,1
902087,501351,1880,1
902088,501352,1709,2
902089,501353,1478,4
902090,501353,1540,1
902091,501354,1340,1
902092,501354,1898,2
902093,501355,1989,3
902094,501356,1111,1
902095,501356,1055,2
902096,501356,1233,1
902097,501357,1469,1
902098,501357,1634,2
902099,501358,1977,1
902100,501358,1489,1
902101,501359,1139,3
902102,501359,1863,3
902103,501360,1085,3
902104,501360,1349,2
902105,501361,1515,2
902106,501362,1666,1
902107,501362,1938,2
902108,501363,1960,1
902109,501364,1075,3
902110,501365,1586,1
902111,501365,1168,3
902112,501366,1593,2
902113,501367,1134,2
902114,501368,1368,3
902115,501368,1353,2
902116,501369,1439,1
902117,501370,1716,5
902118,501371,1581,1
902119,501372,1557,1
902120,501373,1544,2
902121,501374,1324,2
902122,501375,1024,1
902123,501375,1705,1
902124,501376,1783,1
902125,501376,1872,1
902126,501376,1081,3
902127,501377,1969,1
902128,501377,1450,2
902129,501378,1650,1
902130,501379,1418,3
902131,501379,1879,1
902132,501380,1347,2
902133,501380,1827,1
902134,501381,1488,1
902135,501382,1895,1
902136,501383,1706,3
902137,501384,1863,1
902138,501385,1650,1
902139,501385,1668,2
902140,501386,1761,1
